Cliente_ID,Nombre,Pais_Cliente,Ocupacion,Ingreso_Mensual,Nivel_Educativo,Genero,Edad,Estado_Civil,Canal_Adquisicion,Nivel_Satisfaccion,Fecha_Alta,Ciudad_Cliente,Telefono,Email
497059,Craig Baird,Colombia,Empleado,6801.03,Universitario,F,62,Divorciado,Tienda,Bajo,2023-10-31,Turnertown,8866961558,rwang@gmail.com
792475,Valerie Young,Argentina,Desempleado,8181.98,Básico,M,46,Divorciado,Campaña,Alto,2023-10-31,Williamsville,030-755-1583x5557,tkim@montgomery.com
900416,Diana Thomas,Ecuador,Estudiante,4168.44,Posgrado,M,19,Unión Libre,Referido,Medio,2023-10-31,Alexanderview,001-692-603-7477x9913,rebecca03@richardson.info
847616,William Bailey,Estados Unidos,Empleado,4124.11,Tecnólogo,M,18,Soltero,Referido,Alto,2023-10-31,Frankport,087.877.7683x04327,jacqueline71@williams.com
456617,Mr. Trevor Dickerson DDS,España,Empleado,1782.56,Universitario,F,59,Casado,Campaña,Medio,2023-10-31,New Caitlyn,+1-083-262-4780x844,johnsonchristina@mitchell-romero.com
877999,Bonnie Chang,España,Estudiante,1884.72,Posgrado,F,53,Casado,Campaña,Alto,2023-10-31,Robertmouth,661-375-6789x63388,matthew77@payne-baker.com
889305,Heather Little,Ecuador,Independiente,7844.86,,M,67,Soltero,Web,Medio,2023-10-31,South Deborahfurt,8332713678,brandonwilkins@smith.biz
716142,Holly Carter,México,Desempleado,4486.11,Básico,M,69,Unión Libre,Campaña,Medio,2023-10-31,Taylorside,413.553.3970x75841,tyoung@robbins-thomas.com
271530,Jacob Brown,Ecuador,Estudiante,3051.06,,F,45,Unión Libre,Web,Medio,2023-10-31,Hawkinsland,662.944.7598x090,cassandra69@yahoo.com
904832,April Garcia,Ecuador,Empleado,9638.1,Básico,M,68,Casado,Tienda,Alto,2023-10-31,North Michael,524-624-1071x864,kingann@gmail.com
119593,Nathan Jacobson,España,Empleado,7292.52,Básico,F,19,Soltero,Referido,Bajo,2023-10-31,Thompsonberg,+1-300-204-2006x7529,russellsimmons@harvey.com
761525,Audrey Wong,Colombia,Empleado,1965.36,Tecnólogo,F,54,Divorciado,Web,Medio,2023-10-31,Lake Mark,+1-696-584-9662,maciaslatoya@hotmail.com
674654,Linda Hammond,España,Estudiante,5176.87,Tecnólogo,F,42,Casado,Web,Medio,2023-10-31,Davistown,193-668-7540,dawnsmith@yahoo.com
381976,Jennifer Green,Canadá,Independiente,3049.21,Técnico,M,29,Soltero,Tienda,Alto,31/10/2023,Lake Alexanderfurt,065-449-3836x9657,penglish@gmail.com
241967,Lori Sanders,Perú,Empleado,8087.62,Básico,F,58,Casado,Tienda,Medio,2023-10-31,West Jenniferview,(356)307-9283x935,mark31@calderon.com
668353,Joseph Waller,Estados Unidos,Empleado,,Técnico,F,23,Casado,Web,Medio,2023-10-31,Lake Hunterbury,+1-648-586-8362,rodriguezjesus@page.com
680749,Bryan Norris,Chile,Independiente,1002.5,Técnico,F,53,Divorciado,Campaña,Medio,31/10/2023,North Elijahbury,466.252.2185,ccarrillo@carlson.net
747530,Marcus Cortez,Chile,Estudiante,3139.77,Posgrado,F,18,Soltero,Tienda,Medio,2023-10-31,Normanside,839-442-8040x88170,jacksonmeghan@riggs.info
683857,Susan Reyes,Canadá,Desempleado,4216.48,Universitario,M,22,Casado,Campaña,Medio,2023-10-31,New Brandonmouth,808-559-1665,jameswesley@black.com
883643,Sarah Hernandez,Brasil,Empleado,3572.87,Posgrado,F,34,Soltero,Web,Bajo,31/10/2023,Lake Diana,113-590-5734x047,fernandezjames@hotmail.com
555329,Leah Yoder,Brasil,Empleado,10346.86,Posgrado,F,72,Soltero,Campaña,Alto,2023-10-31,Lake Hunterbury,+1-412-577-6843x8478,gli@yahoo.com
786598,Kathryn Yoder,Estados Unidos,Estudiante,6540.6,Técnico,M,30,Soltero,Tienda,Alto,2023-11-01,North George,909.613.0693x9657,vgraham@hotmail.com
845392,Michael Fernandez,España,Desempleado,9852.32,Tecnólogo,M,57,Soltero,Campaña,Alto,2023-11-01,Turnerport,805.916.1188x6846,garciagary@hughes.com
131444,Ms. Kelly Perkins,Estados Unidos,Empleado,,Posgrado,F,70,Casado,Web,Bajo,2023-11-01,Pearsontown,818.012.0095,valdezabigail@hotmail.com
547128,Elizabeth Nelson,Brasil,Desempleado,11653.3,Básico,F,62,Divorciado,Referido,Medio,2023-11-01,Turnertown,866.163.6582,valdeznicholas@yahoo.com
646627,Laurie Kidd,Canadá,Estudiante,11682.8,Posgrado,F,54,Soltero,Campaña,Medio,2023-11-01,East Mackenzie,224-218-2806x53296,alexis25@hotmail.com
695735,Rebecca Bradshaw,Colombia,Independiente,4159.49,Posgrado,M,44,Soltero,Campaña,Medio,2023-11-01,Jasontown,935.410.8583,sclark@washington.com
637054,Monica Hogan,Brasil,Independiente,10271.14,Posgrado,M,35,Divorciado,Referido,Medio,2023-11-01,Lake Laura,208.276.8407x913,nwhite@diaz.info
684174,Melinda Garcia,Colombia,Estudiante,1645.91,Universitario,M,23,Unión Libre,Referido,Bajo,2023-11-01,Lake Johnbury,(953)151-8347x016,freybrian@yahoo.com
864954,Bill Collins,Ecuador,Independiente,2605.07,Universitario,M,34,Casado,Tienda,Bajo,01/11/2023,East Joanberg,+1-434-618-7291,nmcpherson@hill-guzman.com
883679,Michael Ward,Chile,Desempleado,2379.21,Posgrado,F,58,Casado,Referido,Medio,2023-11-01,Pearsontown,(310)991-2993,jesse34@hotmail.com
527405,Elizabeth Dickerson,México,Estudiante,2734.47,Tecnólogo,F,36,Casado,Referido,Bajo,2023-11-01,Sarahfort,001-601-476-0937x03283,christophermassey@singh.com
728598,Natalie Carson,México,Estudiante,7031.03,Universitario,F,39,Unión Libre,Campaña,Bajo,2023-11-01,Lake Laura,489-037-8041,williamschristopher@brown.com
760343,Robert Oliver DVM,Brasil,Independiente,8905.5,,F,60,Soltero,Campaña,Medio,01/11/2023,Lake Erin,442-509-7944x523,michelle53@gmail.com
484831,Brittany Bradley,Colombia,Estudiante,4004.57,Posgrado,M,44,Unión Libre,Tienda,Medio,2023-11-01,Benjamintown,936.707.3824,brockanthony@hotmail.com
139819,Timothy Jones,México,Estudiante,1152.99,Universitario,F,57,Casado,Campaña,Alto,2023-11-01,Sarahfort,(815)051-1840x802,christineperez@gmail.com
529054,Nancy Potts,Brasil,Empleado,3219.76,Tecnólogo,M,32,Divorciado,Web,Bajo,2023-11-01,Lake Amy,+1-894-480-2181x4694,knoxjeffery@yahoo.com
156566,Karen Peters,México,Estudiante,3602.91,Básico,F,61,Divorciado,Tienda,Alto,01/11/2023,North Patrickshire,(777)045-5764x6593,erica93@hotmail.com
336916,Jackie Patterson,Chile,Empleado,1081.09,Universitario,F,74,Casado,Campaña,Medio,2023-11-01,North Anthonyville,+1-051-948-1251x182,matthew38@yahoo.com
805574,Tina Kelley,Perú,Desempleado,1815.59,Básico,M,59,Casado,Campaña,Alto,2023-11-01,Jamesmouth,+1-221-118-1219x18916,dphillips@gmail.com
912299,Mr. Robert Harris,Ecuador,Desempleado,10623.15,Universitario,F,67,Soltero,Campaña,Alto,2023-11-01,Morrisonmouth,451-983-6049x11767,santiagojeffrey@williams-griffin.com
628231,Scott Mckee,Canadá,Estudiante,1738.28,Posgrado,M,31,Divorciado,Web,Bajo,2023-11-01,South Jasminefurt,305.472.8084,okline@hotmail.com
812920,John Morris,Colombia,Desempleado,,Posgrado,F,62,Unión Libre,Referido,Alto,01/11/2023,Taylorchester,404-717-9938x849,quinntony@yahoo.com
459594,Kevin Gallegos,Chile,Desempleado,10571.66,Tecnólogo,M,54,Soltero,Campaña,Alto,2023-11-01,Byrdbury,001-967-137-7019x97242,garciacrystal@michael.com
492298,Luis Lyons,Perú,Independiente,8742.13,Básico,M,47,Casado,Web,Medio,2023-11-01,Williamsfort,+1-422-340-8396,andrea17@gmail.com
813811,Peggy Tucker,México,Desempleado,8447.4,,M,60,Casado,Tienda,Medio,2023-11-02,Warrenburgh,(850)486-5063x277,jillian06@perez-evans.org
846280,Nicholas Hernandez,México,Desempleado,,Básico,F,71,Divorciado,Tienda,Medio,2023-11-02,West Deborahshire,001-734-108-9910,kevin52@pearson.biz
518282,Jessica Morgan,Colombia,Empleado,8229.19,Universitario,F,31,Soltero,Referido,Medio,2023-11-02,North Christopherberg,696-835-0548,vking@macdonald-ray.com
925347,Brandon Sanchez,Argentina,Independiente,6078.13,Posgrado,F,38,Casado,Referido,Medio,2023-11-02,New Josephmouth,453.899.2436x18013,maria64@willis-ramirez.com
223323,Mark Jones,Perú,Empleado,5817.53,Universitario,F,74,Soltero,Tienda,Bajo,2023-11-02,North Thomasshire,(820)627-0226x024,nelsonmichelle@larsen.com
663619,Toni Meyers,Brasil,Desempleado,2742.13,Universitario,F,25,Divorciado,Tienda,Alto,2023-11-02,Jamesville,687-576-6681x622,janice16@henderson.org
855565,Anthony Stewart,Estados Unidos,Independiente,9972.62,Técnico,F,40,Unión Libre,Referido,Bajo,2023-11-02,Port Kimberly,220.615.2450x007,mitchellronald@yahoo.com
377277,Mark Manning,Canadá,Estudiante,6115.5,Tecnólogo,M,57,Divorciado,Web,Alto,2023-11-02,Kimberlybury,(853)675-9950x02436,pedwards@yahoo.com
498954,Lisa Obrien,Ecuador,Empleado,2728.01,Básico,F,50,Casado,Web,Medio,2023-11-02,Benjamintown,130-126-4790x686,haydensnow@oneal-rogers.org
920538,Jacqueline Miller,Canadá,Desempleado,4815.31,,F,43,Casado,Referido,Medio,2023-11-02,Lake Caitlinfurt,+1-046-859-3427x3148,christopherhumphrey@lee.com
236783,Tyler Wells,Brasil,Empleado,5869.04,Tecnólogo,M,44,Divorciado,Campaña,Bajo,2023-11-02,New Gloriaview,640-148-3422x7007,walkertravis@rodriguez-shannon.org
754174,William Martin,Brasil,Empleado,8589.25,Básico,F,31,Divorciado,Referido,Alto,02/11/2023,Lake Laura,2654916401,lesliepearson@hotmail.com
335005,Mrs. Karen Bowen MD,Estados Unidos,Estudiante,3756.56,Universitario,,54,Casado,Web,Alto,2023-11-02,Ashleyside,(948)710-9914x4399,caitlin69@clark.com
158981,Margaret Boyle,Chile,Estudiante,10901.8,Posgrado,M,55,Casado,Web,Bajo,2023-11-02,Port Amandashire,001-564-670-8403x246,tbowen@hotmail.com
514985,Cole Lutz,Brasil,Desempleado,11474.74,Básico,M,57,Casado,Campaña,Medio,2023-11-02,Watsonview,+1-767-473-9736x36051,michaeltyler@gmail.com
217234,Misty Smith,Argentina,Estudiante,,Básico,F,29,Soltero,Tienda,Medio,02/11/2023,Lake Amy,353.921.6279x48916,nicholas02@houston.com
353220,Oscar Carr,Colombia,Empleado,2223.34,Técnico,M,28,Divorciado,Referido,Medio,2023-11-02,West Deborahshire,001-908-030-2698x869,fadams@wolf.org
425104,Kimberly Lee,Estados Unidos,Independiente,10549.58,Posgrado,M,48,Casado,Campaña,Medio,02/11/2023,Turnerport,820.752.4825x2002,xevans@gmail.com
350353,Sally Guerrero,Estados Unidos,Empleado,7068.9,Posgrado,M,27,Divorciado,Campaña,Bajo,2023-11-02,West Austin,+1-970-450-0056,amanda45@yahoo.com
429000,Charles Walls,Estados Unidos,Independiente,1051.7,Básico,F,31,Unión Libre,Tienda,Medio,2023-11-02,South Brandon,001-686-105-2682x2150,aguilarsophia@hotmail.com
295438,Jamie Jones,Ecuador,Independiente,1990.64,Universitario,F,24,Soltero,Web,Alto,02/11/2023,Christinefurt,195.278.2763x1918,fdoyle@cruz.info
698849,Alexa Hansen,Chile,Estudiante,3017.42,Técnico,F,36,Unión Libre,Campaña,Alto,2023-11-02,East Wendy,(366)798-5699x52970,emilysmith@gmail.com
572065,Lauren Gibbs,Argentina,Empleado,6788.36,Básico,M,50,Divorciado,Campaña,Medio,02/11/2023,Johnsonburgh,+1-086-778-5828,robertorodriguez@blake-rubio.com
979219,Shelia Hernandez,Colombia,Estudiante,6067.16,Universitario,M,49,Divorciado,Web,Bajo,02/11/2023,Lake Seanchester,275.883.4374x57835,brian37@williams.com
660576,Brittany Sweeney,Chile,Estudiante,9054.62,Universitario,M,74,Soltero,Referido,Bajo,2023-11-03,Proctorborough,001-335-315-2524,marias@ware-walker.com
430532,Michael Reilly,Colombia,Independiente,9298.38,Universitario,M,63,Unión Libre,Tienda,Bajo,03/11/2023,North Elijahbury,612-446-0223x991,khoward@williams.info
294864,Elizabeth Martinez,Colombia,Empleado,5870.7,Tecnólogo,F,34,Soltero,Campaña,Alto,2023-11-03,Sylviafurt,682-885-8319x48634,gcollins@west.com
142747,Jessica Mendoza,Chile,Independiente,4688.43,Técnico,M,58,Casado,Web,Medio,2023-11-03,North Christopherberg,001-322-602-4613x07808,etaylor@stark.net
728016,Alexandra Guerrero,Perú,Empleado,11806.32,Posgrado,M,45,Divorciado,Web,Alto,2023-11-03,Williamsfort,4764975000,ronnie33@james-douglas.com
758850,Danielle Anderson,Chile,Empleado,4381.39,Tecnólogo,F,49,Unión Libre,Referido,Alto,03/11/2023,New Annabury,072-912-4929x9099,jreese@yahoo.com
617182,Steven Gonzalez,Argentina,Independiente,2407.91,Básico,F,33,Divorciado,Tienda,Alto,2023-11-03,Blakeside,(472)659-2216x005,zbender@hotmail.com
914455,Heidi Carney,México,Desempleado,9232.21,Universitario,M,68,Soltero,Referido,Bajo,2023-11-03,New Wayne,001-248-911-7071x129,debra40@yahoo.com
767305,Spencer Jones,Perú,Desempleado,6602.22,Posgrado,F,47,Casado,Tienda,Medio,2023-11-03,Jamesmouth,976-899-5943,baileysara@miller.com
951653,Tammy Santana,Estados Unidos,Empleado,1964.05,Universitario,F,23,Soltero,Referido,Alto,2023-11-03,New Shellyshire,895-764-5346x487,richard94@yahoo.com
927106,Ashley Mejia,Colombia,Desempleado,11455.95,Universitario,M,61,Unión Libre,Campaña,Bajo,2023-11-03,Lopezmouth,781.876.1926x067,darrylcooper@hotmail.com
604389,Cameron Kelly,México,Estudiante,4999.34,Posgrado,M,73,Casado,Campaña,Medio,2023-11-03,South Curtis,+1-483-290-9308x396,williamsrobert@woods-schultz.net
342158,Ruth Morales,Argentina,Independiente,11583.93,Técnico,F,70,Divorciado,Referido,Bajo,2023-11-03,Adamsfurt,053-152-8955,hannah83@hotmail.com
906400,Taylor Jordan,Perú,Independiente,,Básico,M,59,Divorciado,Tienda,Alto,03/11/2023,Stephensfurt,452-417-3460x6735,masonpetersen@gmail.com
587625,Lisa Lewis,Brasil,Empleado,9098.1,,M,43,Divorciado,Tienda,Bajo,2023-11-03,Burkefort,889.489.8538x9791,monique16@yahoo.com
291116,Brendan Coleman,Perú,Estudiante,4514.42,Posgrado,M,25,Soltero,Referido,Alto,03/11/2023,Port Kimberly,001-817-838-7558x18806,hfrank@evans.org
468613,Jonathan Ford,Colombia,Desempleado,10837.78,Posgrado,,29,Divorciado,Campaña,Medio,2023-11-03,Lake Johnshire,143-972-3812x596,mmcguire@hahn-wilson.net
163938,Tiffany Brooks,Ecuador,Desempleado,4848.31,Técnico,F,61,Soltero,Referido,Medio,2023-11-03,Ashleyburgh,+1-028-879-0830,storres@turner-lambert.net
413296,Lisa Butler,Argentina,Empleado,3608.25,Básico,F,25,Divorciado,Campaña,Bajo,03/11/2023,Brownland,001-354-966-8581x68395,tayloralexander@hotmail.com
144321,Steven Turner,Chile,Estudiante,9211.88,Básico,F,26,Soltero,Referido,Bajo,03/11/2023,South Curtis,250.380.1723x925,shermankiara@chavez.com
326245,Emma Richardson,Argentina,Independiente,6281.38,Tecnólogo,F,53,Divorciado,Referido,Medio,2023-11-03,Johnsonburgh,624-361-2099x1339,kimberlymay@gmail.com
627097,Kaitlin Lopez,España,Independiente,8247.22,Básico,F,21,Divorciado,Campaña,Alto,2023-11-03,Cortezville,250.141.9186x0189,katiewoodward@yahoo.com
548739,Yvonne Soto,Argentina,Independiente,7574.21,Universitario,,20,Divorciado,Tienda,Medio,2023-11-03,South Kent,(261)201-4690,kimkirk@ortega.org
468259,Kristina Burton,Estados Unidos,Independiente,9745.01,Posgrado,F,23,Soltero,Tienda,Bajo,2023-11-03,Turnertown,(575)626-4531x029,owenswilliam@fisher.net
509387,Tyler Hill,México,Empleado,8085.78,Tecnólogo,F,44,Unión Libre,Referido,Alto,2023-11-04,Butlerport,926-946-4591x87422,kiara47@carter.net
661747,Cindy Thompson,Argentina,Independiente,10359.12,Básico,M,48,Soltero,Web,Alto,2023-11-04,South Erik,+1-422-682-9641,rogerschmidt@gmail.com
243298,Gene Olson,España,Estudiante,8242.99,Tecnólogo,M,24,Casado,Referido,Bajo,2023-11-04,Port Jasontown,+1-110-696-7773x90741,hernandezstephanie@moore.org
806785,Alisha Smith,Colombia,Estudiante,11409.63,Básico,F,43,Divorciado,Referido,Medio,2023-11-04,Robinsonchester,9402820387,kevin00@yahoo.com
386585,Becky Greene,Perú,Independiente,4959.93,Universitario,F,74,Divorciado,Web,Medio,2023-11-04,New Ronaldland,(117)278-7057,jennifercarter@gmail.com
155051,Kimberly Smith,Colombia,Estudiante,3312.88,Posgrado,M,45,Soltero,Referido,Bajo,2023-11-04,North Christopherberg,+1-554-798-3739x10149,hartchris@yahoo.com
455061,Brandon Williams,Brasil,Desempleado,3330.44,Tecnólogo,M,64,Divorciado,Tienda,Medio,04/11/2023,Johnhaven,001-541-542-3404x218,pcollins@yahoo.com
877788,Jason Bentley,México,Desempleado,7824.5,Universitario,M,70,Unión Libre,Referido,Medio,2023-11-04,Thomasview,(184)225-8921x72072,wilsonstephen@campbell-rocha.com
177634,Stacy Evans,Argentina,Desempleado,3930.75,Tecnólogo,F,62,Casado,Campaña,Alto,2023-11-04,Port Roy,+1-052-101-3256,juliathompson@hotmail.com
836912,Vincent Dougherty MD,España,Independiente,11323.49,,F,52,Casado,Referido,Bajo,2023-11-04,New David,001-775-620-7702x011,dhicks@salas-richardson.com
407412,Robert Thomas,Ecuador,Empleado,3939.64,Básico,F,64,Divorciado,Campaña,Alto,2023-11-04,Benjaminburgh,001-196-333-5102,wmeyer@gmail.com
445940,Danny Hopkins,Ecuador,Estudiante,4035.16,Técnico,F,23,Soltero,Campaña,Alto,2023-11-04,North Daniel,420-171-5344x2711,kingpamela@hotmail.com
272905,Crystal Simmons,Canadá,Independiente,3176.44,Técnico,M,18,Casado,Web,Alto,2023-11-04,East Wendy,678.463.6389x0909,mfritz@fuller-chang.com
932054,Aaron Ayala,México,Independiente,4301.72,,F,66,Divorciado,Tienda,Alto,2023-11-04,Joshuaside,218-104-2717,michael48@cooper.biz
370218,William Johnson,Argentina,Estudiante,11128.87,Técnico,M,47,Unión Libre,Referido,Bajo,2023-11-04,South Brandon,523-327-5560x96480,mjohnson@hotmail.com
203681,Mrs. Hailey Wilkinson,Brasil,Independiente,9876.4,Técnico,,24,Casado,Web,Alto,2023-11-04,Jenniferberg,(592)479-4025x757,brookswilliam@hotmail.com
865970,Cody Krause,Perú,Empleado,973.07,Básico,F,42,Divorciado,Tienda,Bajo,2023-11-04,Ashleyburgh,001-506-277-7771x562,edecker@smith-roberts.org
824014,Joseph Wilkerson,Ecuador,Desempleado,8912.84,Básico,M,49,Divorciado,Campaña,Bajo,2023-11-04,Conniefurt,5749106269,dawncarter@chapman.com
730274,Melissa Moran,Estados Unidos,Estudiante,10756.69,Universitario,F,30,Casado,Referido,Bajo,2023-11-04,New Brandonmouth,(822)332-6326x494,sethnewton@yahoo.com
435018,Kristin Peterson,Chile,Empleado,5158.88,Posgrado,M,26,Soltero,Tienda,Alto,2023-11-04,Conleymouth,+1-967-668-0353x9966,jennifermejia@hotmail.com
443018,Samuel Warren,España,Estudiante,4224.53,Universitario,M,58,Casado,Tienda,Bajo,2023-11-04,Claudiabury,625-960-7295x401,paul95@fisher.com
546552,Teresa Alexander,Ecuador,Independiente,3523.27,Técnico,F,42,Soltero,Referido,Medio,2023-11-04,New Bobhaven,+1-342-538-3705x0360,welchjeremy@gmail.com
625124,Susan Hunter,Colombia,Empleado,2766.83,Tecnólogo,F,53,Soltero,Web,Bajo,2023-11-04,Anthonychester,779-797-3404x1917,elizabethgarcia@mason.com
505380,Jeffrey Cain,Brasil,Empleado,8791.75,Universitario,F,38,Soltero,Web,Medio,2023-11-04,Proctorborough,001-637-052-1416,castilloconnor@yahoo.com
537283,Madison Henry,Argentina,Desempleado,7255.95,Universitario,M,28,Soltero,Campaña,Alto,2023-11-05,Patriciaton,001-702-984-2075x639,jeremymanning@rice.com
329521,Ruth Lynch,Brasil,Independiente,9388.41,Universitario,M,34,Soltero,Tienda,Bajo,2023-11-05,Lake Laura,+1-087-475-3496,ghanson@villanueva.biz
652464,Joshua Williams,Chile,Estudiante,11245.38,Posgrado,F,35,Casado,Tienda,Bajo,2023-11-05,North Elijahbury,+1-924-823-2750,katherine93@montes-lyons.com
775970,Kelly Johnson,Chile,Empleado,8230.57,,F,38,Unión Libre,Referido,Medio,2023-11-05,New Danielleberg,(584)023-0540x631,laurahenderson@gmail.com
495135,Alicia Ferrell,Brasil,Estudiante,3299.74,Posgrado,F,40,Unión Libre,Referido,Alto,2023-11-05,Rubenside,001-328-830-9911x136,fryejulie@anderson.info
706259,James Peters,Perú,Estudiante,9606.97,Técnico,F,39,Soltero,Campaña,Alto,05/11/2023,Mendezberg,493-888-2358x377,lindasmith@yahoo.com
486743,Julie Morris,Brasil,Empleado,6170.18,Básico,M,49,Divorciado,Referido,Medio,2023-11-05,New Frank,+1-891-698-9205x51341,medinasamantha@yahoo.com
946235,Lauren Alvarez,España,Empleado,7268.52,Universitario,F,20,Divorciado,Tienda,Alto,2023-11-05,Walterview,903-047-0227,darlene17@martin.com
727948,Lindsey Lopez,Chile,Independiente,2220.08,Posgrado,M,34,Casado,Referido,Medio,05/11/2023,Parkermouth,927.807.4131,hrichardson@harris-bryant.org
473222,Jared Wilkinson,Estados Unidos,Desempleado,9516.76,Técnico,F,58,Divorciado,Web,Medio,2023-11-05,South Jasminefurt,+1-215-586-6848,vsmith@gmail.com
820174,Mrs. Natalie Davila,España,Desempleado,1791.58,Tecnólogo,F,60,Divorciado,Campaña,Alto,2023-11-05,South Michaelchester,8074895958,kimberlyfernandez@crawford-smith.com
746352,Michael Webb,Estados Unidos,Empleado,5180.79,Universitario,,46,Unión Libre,Campaña,Bajo,2023-11-05,South Michaelchester,940.116.1470x23732,pmcintyre@cole-gutierrez.net
301702,Cassandra Baker,Canadá,Independiente,5611.31,,F,54,Unión Libre,Referido,Bajo,2023-11-05,Blakeside,+1-891-137-8550x15445,zferguson@kent.com
892316,Mark Daniel,Brasil,Estudiante,3930.68,Tecnólogo,,65,Casado,Campaña,Medio,2023-11-05,New Brandonmouth,(111)924-2642x2949,glarson@smith.com
980680,Anthony Ward,Colombia,Desempleado,11676.94,Tecnólogo,M,67,Unión Libre,Tienda,Medio,2023-11-05,Jenniferberg,001-325-641-0939x9743,jamesclark@curtis.com
401704,Ronald Sanchez,Ecuador,Estudiante,5134.08,,F,69,Soltero,Tienda,Medio,05/11/2023,Mendezberg,823.888.7564x9402,edavis@pena.com
987306,William Park,Canadá,Estudiante,7107.24,Técnico,F,38,Soltero,Web,Medio,2023-11-05,Blakeside,718.454.1588,allisonlopez@harrison-allison.info
419879,Christopher Choi,Estados Unidos,Estudiante,6835.8,Tecnólogo,F,31,Casado,Referido,Medio,2023-11-05,Lisamouth,001-724-383-2729,sarah96@thompson-cohen.biz
832333,Tina Ramos,Estados Unidos,Estudiante,1222.98,Universitario,F,39,Unión Libre,Referido,Alto,2023-11-05,Turnerport,(831)034-2292x719,zmorris@hotmail.com
629528,Cody Howard,Argentina,Empleado,2970.01,Básico,M,33,Casado,Tienda,Medio,05/11/2023,Archerchester,001-452-715-1335,zacharybrown@pitts-stone.com
171230,Eileen Vasquez,Brasil,Desempleado,10163.69,Posgrado,,71,Casado,Web,Medio,2023-11-05,Jonesport,603-146-2384x69151,melissa08@hester.com
337098,Ashley Alexander,México,Empleado,3486.31,Técnico,M,54,Unión Libre,Web,Medio,2023-11-05,Haydenborough,283-217-2691x4354,barbarawashington@villarreal.com
447472,Beverly Caldwell,Argentina,Desempleado,8762.43,Básico,M,65,Casado,Referido,Alto,05/11/2023,Port Amanda,474-555-9136,nyang@hotmail.com
797774,Jacqueline Contreras,México,Independiente,10161.17,Tecnólogo,F,35,Unión Libre,Referido,Alto,05/11/2023,Ashleyside,(736)092-3689x85404,vincenthernandez@yahoo.com
339296,James Brown,Brasil,Desempleado,8395.78,Posgrado,,49,Soltero,Tienda,Alto,06/11/2023,Travisville,(377)473-6156,bradleysmith@hotmail.com
336063,Carl Rowland,Colombia,Empleado,11507.58,Técnico,F,36,Casado,Referido,Bajo,2023-11-06,Kyleshire,(876)878-5877x1465,anthonyclark@tran-berry.com
210860,Alicia Zhang,España,Empleado,5911.5,Técnico,F,74,Unión Libre,Web,Medio,2023-11-06,Johnton,+1-491-358-6337,christopher28@hotmail.com
276209,Roy Spencer,México,Estudiante,2629.42,Técnico,,57,Soltero,Campaña,Medio,2023-11-06,West Michelle,512.881.6364x577,mark21@tucker.info
579860,Tami Stevens,España,Desempleado,5918.46,Posgrado,F,39,Casado,Referido,Bajo,2023-11-06,Abigailstad,+1-142-466-9198,christina04@clay-contreras.com
210519,Miguel Walton,España,Independiente,8686.44,Tecnólogo,M,26,Soltero,Web,Alto,06/11/2023,Anthonychester,001-715-878-5755,fmeyer@crawford.info
719714,Megan Pacheco,Canadá,Empleado,5131.78,Tecnólogo,M,50,Casado,Campaña,Bajo,2023-11-06,East Mitchellshire,667.015.8369x09896,bryan65@ramos.com
105074,David Herrera,Canadá,Empleado,7895.74,Técnico,F,64,Divorciado,Tienda,Medio,06/11/2023,Conleymouth,648.157.0737,vwalker@thompson.net
986435,Haley Ferrell,Estados Unidos,Estudiante,10401.67,Técnico,M,42,Divorciado,Web,Bajo,2023-11-06,New Frank,+1-195-141-7095x5661,ralphclark@short-martinez.com
285775,Jamie Richardson,Chile,Desempleado,3351.02,Técnico,,31,Soltero,Campaña,Bajo,2023-11-06,East Sharon,9115610852,paul20@yahoo.com
944195,Brittany Bailey,Colombia,Empleado,1824.55,Universitario,M,43,Unión Libre,Campaña,Bajo,06/11/2023,Lake Julia,(783)684-3452x145,jkelley@hotmail.com
763733,Brandon Clark,Estados Unidos,Estudiante,4263.27,Tecnólogo,M,39,Soltero,Web,Bajo,2023-11-06,Anthonychester,(855)736-6673,katiemorse@gmail.com
266594,Nicole Martinez,Colombia,Desempleado,2166.02,Tecnólogo,M,69,Unión Libre,Web,Medio,2023-11-06,Burkefort,782.187.9182,colonsarah@yahoo.com
162011,Jean Patterson MD,México,Empleado,1786.2,Técnico,M,56,Unión Libre,Referido,Medio,2023-11-06,Mcclainport,409-174-6216,robertsmith@gmail.com
111199,Rachel Gonzalez,Colombia,Empleado,2948.19,Técnico,F,42,Casado,Campaña,Bajo,2023-11-06,New Danielleberg,117-553-1016x6561,donna39@reyes.com
449646,Eduardo Russell,Colombia,Desempleado,4972.07,Tecnólogo,F,68,Casado,Campaña,Bajo,2023-11-06,Ashleyburgh,+1-959-804-3945x650,ortegawayne@hotmail.com
453831,Samuel Bradshaw,España,Empleado,6050.41,Básico,F,51,Soltero,Tienda,Bajo,2023-11-06,Danaborough,+1-622-241-6125x9173,edwardclark@hotmail.com
909252,Lauren Schroeder,Canadá,Empleado,2439.33,Posgrado,F,46,Casado,Web,Bajo,2023-11-06,Glenview,001-786-603-0327x07174,anthony70@hale.com
373257,Nichole Velasquez,España,Desempleado,9442.28,Posgrado,F,63,Unión Libre,Tienda,Alto,2023-11-06,Lake Amy,+1-163-613-7748x0306,brandi08@hill-pratt.info
